Sequence_ID,Motif_ID,Position,Direction,Score,P-value,Full/ Half-site
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2286,-,-4.114,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1073,-,-4.114,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2573,-,-4.118,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2239,-,-4.118,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2211,-,-4.119,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1151,-,-4.119,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1130,-,-4.121,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1739,-,-4.122,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1757,-,-4.125,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,426,-,-4.125,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1582,-,-4.127,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2548,-,-4.128,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1492,-,-4.128,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,844,-,-4.128,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,254,-,-4.13,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,477,-,-4.131,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,457,-,-4.135,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1372,-,-4.138,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1495,-,-4.139,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1591,-,-4.14,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1060,-,-4.14,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,185,-,-4.142,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1432,-,-4.145,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,198,-,-4.145,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2401,-,-4.146,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1686,-,-4.146,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1447,-,-4.148,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1389,-,-4.149,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1387,-,-4.149,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,381,-,-4.149,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1183,-,-4.15,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1218,-,-4.152,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1581,-,-4.155,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1416,-,-4.155,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,698,-,-4.157,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1462,-,-4.158,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1629,-,-4.159,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1148,-,-4.16,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,159,-,-4.16,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,410,-,-4.162,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,911,-,-4.163,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,645,-,-4.164,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,767,-,-4.165,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2073,-,-4.172,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1588,-,-4.174,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1358,-,-4.175,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1356,-,-4.175,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,758,-,-4.175,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,694,-,-4.177,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,486,-,-4.177,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,261,-,-4.178,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1075,-,-4.179,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1233,-,-4.18,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,163,-,-4.181,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,89,-,-4.181,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,245,-,-4.182,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2513,-,-4.183,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2259,-,-4.184,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,734,-,-4.186,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,38,-,-4.186,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,897,-,-4.187,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2351,-,-4.188,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,903,-,-4.19,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,303,-,-4.19,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2263,-,-4.191,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1552,-,-4.191,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,697,-,-4.191,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2183,-,-4.192,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1754,-,-4.194,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1390,-,-4.195,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1245,-,-4.195,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1504,-,-4.196,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2404,-,-4.199,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1979,-,-4.199,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,840,-,-4.204,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2405,-,-4.206,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1455,-,-4.206,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,60,-,-4.206,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2414,-,-4.207,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,816,-,-4.208,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2209,-,-4.211,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,925,-,-4.211,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2290,-,-4.212,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1904,-,-4.212,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,914,-,-4.214,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1607,-,-4.215,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,49,-,-4.216,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2525,-,-4.219,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1062,-,-4.219,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,262,-,-4.219,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,978,-,-4.22,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1530,-,-4.221,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,588,-,-4.222,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,370,-,-4.224,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1376,-,-4.225,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1065,-,-4.225,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,740,-,-4.226,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,453,-,-4.227,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,909,-,-4.229,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,893,-,-4.229,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1715,-,-4.23,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1946,-,-4.231,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2254,-,-4.232,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,913,-,-4.232,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1861,-,-4.235,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1339,-,-4.235,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1361,-,-4.236,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1974,-,-4.239,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1953,-,-4.239,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,715,-,-4.239,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2018,-,-4.24,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,828,-,-4.24,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1222,-,-4.241,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1464,-,-4.242,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1777,-,-4.244,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,481,-,-4.244,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1833,-,-4.245,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,838,-,-4.245,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,710,-,-4.245,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,432,-,-4.246,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2500,-,-4.247,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2476,-,-4.247,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1275,-,-4.249,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2246,-,-4.25,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1970,-,-4.25,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,898,-,-4.253,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1198,-,-4.255,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1709,-,-4.256,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,227,-,-4.256,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2032,-,-4.257,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,987,-,-4.257,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,580,-,-4.258,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,361,-,-4.26,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2108,-,-4.263,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,491,-,-4.264,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2113,-,-4.266,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1734,-,-4.268,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,831,-,-4.268,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,789,-,-4.27,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1548,-,-4.272,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,112,-,-4.272,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,934,-,-4.273,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,622,-,-4.273,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1529,-,-4.274,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,702,-,-4.274,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2447,-,-4.276,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2376,-,-4.276,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2035,-,-4.276,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,814,-,-4.276,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,958,-,-4.278,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,305,-,-4.278,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1867,-,-4.279,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2101,-,-4.28,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,656,-,-4.28,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1195,-,-4.281,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,861,-,-4.281,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,713,-,-4.282,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,440,-,-4.282,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2256,-,-4.283,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2257,-,-4.286,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1980,-,-4.286,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1967,-,-4.288,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,595,-,-4.288,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1362,-,-4.291,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,902,-,-4.291,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,489,-,-4.292,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,179,-,-4.292,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,517,-,-4.293,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2009,-,-4.294,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1323,-,-4.294,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1011,-,-4.294,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2504,-,-4.295,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1638,-,-4.295,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1901,-,-4.296,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,141,-,-4.296,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,919,-,-4.298,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2242,-,-4.299,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,235,-,-4.299,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1511,-,-4.303,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2081,-,-4.304,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,639,-,-4.307,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2532,-,-4.311,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,177,-,-4.313,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1735,-,-4.314,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,599,-,-4.314,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2111,-,-4.315,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1969,-,-4.316,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1823,-,-4.316,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1345,-,-4.316,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,659,-,-4.316,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,649,-,-4.316,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1386,-,-4.318,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1016,-,-4.318,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1549,-,-4.32,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2125,-,-4.321,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,362,-,-4.321,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2574,-,-4.323,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,259,-,-4.324,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2576,-,-4.326,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1413,-,-4.326,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1061,-,-4.329,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1111,-,-4.33,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,769,-,-4.33,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1883,-,-4.331,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,416,-,-4.332,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1761,-,-4.333,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1617,-,-4.333,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1165,-,-4.334,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2441,-,-4.336,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2571,-,-4.338,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2036,-,-4.34,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,480,-,-4.344,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1821,-,-4.345,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1865,-,-4.346,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,350,-,-4.346,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2318,-,-4.347,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,977,-,-4.347,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,357,-,-4.348,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2564,-,-4.349,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1920,-,-4.35,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2114,-,-4.351,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,446,-,-4.352,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,878,-,-4.353,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,795,-,-4.353,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,744,-,-4.353,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,547,-,-4.353,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2465,-,-4.358,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,304,-,-4.358,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2550,-,-4.359,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1636,-,-4.359,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1654,-,-4.361,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1232,-,-4.362,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2429,-,-4.364,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1846,-,-4.364,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1505,-,-4.364,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,725,-,-4.364,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,738,-,-4.365,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1037,-,-4.366,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2515,-,-4.367,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2199,-,-4.368,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1541,-,-4.37,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,802,-,-4.37,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2008,-,-4.371,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,23,-,-4.371,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1229,-,-4.372,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1925,-,-4.373,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2557,-,-4.374,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2347,-,-4.374,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2303,-,-4.374,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1981,-,-4.375,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1930,-,-4.375,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1849,-,-4.375,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1604,-,-4.376,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1842,-,-4.377,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,691,-,-4.378,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2511,-,-4.381,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2023,-,-4.381,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2015,-,-4.381,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1662,-,-4.381,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,712,-,-4.383,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1423,-,-4.384,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1690,-,-4.385,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2553,-,-4.387,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2517,-,-4.387,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,693,-,-4.387,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1507,-,-4.388,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,1499,-,-4.389,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,32,-,-4.39,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2368,-,-4.391,9.999000099990002e-05,1
CDKN1A_Promoter_2.6kb_upstream,MA0525.2,2034,-,-4.391,9.999000099990002e-05,1
